Core-index,Vocab-expression,Vocab-kana,Vocab-meaning,jlpt ,Vocab-pos
4460,取り敢えず,とりあえず,for now; first of all,JLPT0,Adverb
3159,消防,しょうぼう,fire fighting; fire prevention,JLPT2,Noun
4720,勇気,ゆうき,courage; nerve,JLPT2,Noun
5293,勇敢,ゆうかん,brave; heroic,JLPT1,Adjectival Noun
2692,劣る,おとる,be inferior to; be worse than,JLPT2,Verb
4649,励ます,はげます,encourage; urge,JLPT1,Verb
5978,わく,わく,well up,JLPT0,Verb
2142,実は,じつは,actually,JLPT2,None
2821,勘定,かんじょう,check; tab,JLPT2,Verbal Noun
3355,勘,かん,sense; intuition,JLPT2,Noun
3595,勘違い,かんちがい,misunderstanding,JLPT2,Verbal Noun
3501,ごろごろ,ごろごろ,rumble,JLPT0,Adverb
2884,霧,きり,fog; mist,JLPT2,Noun
4425,開ける,ひらける,widen; develop,JLPT0,Verb
3344,霜,しも,frost,JLPT2,Noun
5769,露,つゆ,dew; dewdrop,JLPT1,Noun
4852,零下,れいか,below zero; sub-zero,JLPT0,Noun
4220,雰囲気,ふんいき,atmosphere; mood,JLPT2,Noun
4868,和らげる,やわらげる,soften; relieve,JLPT1,Verb
5388,盆地,ぼんち,valley; basin,JLPT2,Noun
5575,盆,ぼん,Bon Festival,JLPT2,Noun
5888,盆,ぼん,tray,JLPT2,Noun
2583,解散,かいさん,breakup; dissolution,JLPT2,Verbal Noun
3106,公衆,こうしゅう,the public,JLPT2,Noun
3290,衆議院,しゅうぎいん,House of Representatives; Lower House,JLPT1,Noun
3301,観衆,かんしゅう,audience,JLPT1,Noun
3905,群衆,ぐんしゅう,the masses; multitude,JLPT1,Noun
4445,大衆,たいしゅう,the masses; the populace,JLPT1,Noun
4935,どっと,どっと,burst (out laughing),JLPT2,Adverb
3761,暑中見舞い,しょちゅうみまい,summer greeting,JLPT0,Noun
3853,お仕舞い,おしまい,finished; over,JLPT0,Noun
4175,舞台,ぶたい,stage; setting,JLPT2,Noun
4631,見舞う,みまう,visit someone,JLPT2,Verb
4750,見舞い,みまい,personal visit,JLPT2,Noun
5996,ひらりと,ひらりと,lightly; delicately,JLPT0,Adverb
3275,軽快,けいかい,light; cheerful,JLPT1,Adjective
4484,リード,リード,the lead; take a lead,JLPT1,Verbal Noun
5358,盆踊り,ぼんおどり,Bon Festival dance,JLPT0,Noun
2872,海洋,かいよう,ocean; sea,JLPT2,Noun
4552,ブレーキ,ブレーキ,brake,JLPT2,Noun
5220,跳ねる,はねる,leap; hop; bound,JLPT2,Verb
3023,金銭,きんせん,money; cash,JLPT2,Noun
5197,銭湯,せんとう,public bath; bathhouse,JLPT0,Noun
5686,古里,ふるさと,hometown; birthplace,JLPT2,Noun
2636,児童,じどう,child; juvenile,JLPT2,Noun
5788,図書,としょ,books,JLPT2,Noun
3584,埋める,うめる,bury; fill up,JLPT2,Verb
3837,埋める,うずめる,bury; fill in,JLPT1,Verb
3293,墨,すみ,black ink,JLPT2,Noun
3385,講堂,こうどう,lecture hall; auditorium,JLPT3,Noun
3630,セルフサービス,セルフサービス,self-service,JLPT0,Noun
2432,決意,けつい,resolution; determination,JLPT1,Verbal Noun
2897,奨学金,しょうがくきん,scholarship; fellowship,JLPT2,Noun
2956,狂う,くるう,become insane; get out of order,JLPT2,Verb
2895,瞬間,しゅんかん,instant; moment,JLPT2,Noun
3145,障子,しょうじ,paper sliding-door,JLPT2,Noun
3182,転がる,ころがる,roll over; tumble,JLPT2,Verb
3520,くるくる,くるくる,round and round; spin,JLPT0,Adverb
3854,雄,おす,male,JLPT1,Noun
3885,可愛がる,かわいがる,love; cherish,JLPT0,Verb
4487,眺める,ながめる,look out; gaze,JLPT2,Verb
4610,線路,せんろ,line; track,JLPT2,Noun
4888,横切る,よこぎる,cross; go across,JLPT2,Verb
4911,塀,へい,fence; wall,JLPT2,Noun
5037,名付ける,なづける,name; give a name to,JLPT1,Verb
5209,百科事典,ひゃっかじてん,encyclopedia,JLPT0,Noun
5789,飛び下りる,とびおりる,jump off; jump down,JLPT0,Verb
5927,雌,めす,female,JLPT1,Noun
3234,猿,さる,monkey; ape,JLPT2,Noun
3475,ジャンプ,ジャンプ,jump,JLPT1,Verbal Noun
5263,ぶら下がる,ぶらさがる,hang down; dangle,JLPT0,Verb
5818,狙う,ねらう,aim; be after,JLPT2,Verb
3276,地獄,じごく,hell; inferno,JLPT1,Noun
3696,章,しょう,chapter,JLPT2,Noun
5645,目次,もくじ,table of contents,JLPT2,Noun
5887,彫る,ほる,engrave; carve,JLPT2,Verb
3098,車輪,しゃりん,wheel,JLPT2,Noun
3380,頑丈,がんじょう,solid; strong,JLPT1,Adjectival Noun
3486,生まれつき,うまれつき,born; by nature,JLPT0,Adverb
4474,服装,ふくそう,clothes; garments,JLPT2,Noun
4131,中央,ちゅうおう,center,JLPT2,Noun
5866,双子,ふたご,twins,JLPT2,Noun
2205,恐れ,おそれ,fear; risk,JLPT1,Noun
4496,役人,やくにん,government official,JLPT2,Noun
4630,牧場,ぼくじょう,stock farm; pasture,JLPT2,Noun
4787,寄る,よる,stop by; stop off,JLPT3,Verb
5819,年中,ねんじゅう,all year,JLPT2,Adverb
2647,祈る,いのる,pray; wish for,JLPT3,Verb
4928,裸,はだか,naked body; bareness,JLPT2,Noun
3664,襟,えり,collar; lapel,JLPT1,Noun
2359,心臓,しんぞう,heart,JLPT2,Adjectival Noun
2686,戦場,せんじょう,battlefield; front,JLPT0,Noun
2738,戦死,せんし,death in war,JLPT0,Verbal Noun
3250,先祖,せんぞ,forefather; ancestor,JLPT2,Noun
3281,親戚,しんせき,a relative,JLPT2,Noun
3342,市外,しがい,city outskirts; suburbs,JLPT0,Noun
3452,白髪,しらが,white hair; gray hair,JLPT2,Noun
3671,仮名遣い,かなづかい,kana orthography; use of kana,JLPT2,Noun
3887,がん,がん,cancer,JLPT0,Noun
4273,抱く,だく,hug; embrace,JLPT2,Verb
4439,墓,はか,grave; gravestone,JLPT2,Noun
4466,大正,たいしょう,Taisho era,JLPT0,Noun
4567,明治,めいじ,Meiji era,JLPT0,Noun
4989,祖先,そせん,ancestor; forefather,JLPT2,Noun
3817,粗筋,あらすじ,outline; plot,JLPT0,Noun
3626,酢,す,vinegar,JLPT2,Noun
4600,報酬,ほうしゅう,remuneration; reward,JLPT1,Noun
2350,郊外,こうがい,suburbs; outskirts,JLPT3,Noun
2835,近郊,きんこう,suburbs; outskirts,JLPT1,Noun
3378,学園,がくえん,educational institution; school,JLPT0,Noun
2219,初期,しょき,early days; initial,JLPT0,Noun
3365,邪魔,じゃま,hindrance; obstruction,JLPT2,Verbal Noun
3718,くしゃみ,くしゃみ,sneeze,JLPT2,Noun
5288,無邪気,むじゃき,innocence; simplicity,JLPT1,Adjectival Noun
5749,つかまる,つかまる,grip; grab,JLPT0,Verb
5427,だるい,だるい,be dull; feel dull; weary,JLPT1,Adjective
5567,大概,たいがい,generally; probably,JLPT1,Adverb
5611,手洗い,てあらい,toilet; washstand,JLPT2,Noun
2775,刻む,きざむ,cut fine,JLPT2,Verb
4285,模様,もよう,pattern; design,JLPT2,Noun
5518,フライパン,フライパン,frying pan,JLPT2,Noun
5572,玉ねぎ,たまねぎ,onion,JLPT0,Noun
5607,玉,たま,bead; ball,JLPT2,Noun
5784,銅,どう,copper,JLPT2,Noun
2303,象徴,しょうちょう,symbol; symbolize,JLPT1,Verbal Noun
5782,天皇,てんのう,emperor,JLPT2,Noun
2919,浮かべる,うかべる,set afloat,JLPT2,Verb
4660,班,はん,squad; group,JLPT1,Noun
5023,召し上がる,めしあがる,eat; drink,JLPT3,Verb
4074,学ぶ,まなぶ,learn; study,JLPT2,Verb
4682,哲学,てつがく,philosophy,JLPT2,Noun
2157,改善,かいぜん,improvement; amelioration,JLPT2,Verbal Noun
3394,親善,しんぜん,goodwill; friendly relations,JLPT1,Noun
4853,待遇,たいぐう,treatment; pay,JLPT1,Noun
5755,綱,つな,rope; line,JLPT2,Noun
4588,方面,ほうめん,direction,JLPT2,Noun
5278,縄,なわ,rope; cord,JLPT2,Noun
3014,縛る,しばる,bind; restrict,JLPT2,Verb
5007,縫う,ぬう,sew; stitch,JLPT2,Verb
2218,焦点,しょうてん,focus; focal point,JLPT2,Noun
2471,絞る,しぼる,wring out; squeeze,JLPT2,Verb
3387,紺,こん,dark blue; navy blue,JLPT2,Noun
3657,朝顔,あさがお,morning glory,JLPT0,Noun
3158,紅葉,こうよう,autumn leaves; crimson foliage,JLPT2,Verbal Noun
3480,あちらこちら,あちらこちら,all over; here and there,JLPT2,Noun
3600,クッキー,クッキー,cookie; biscuit,JLPT0,Noun
3618,口紅,くちべに,lipstick; rouge,JLPT2,Noun
5347,虹,にじ,rainbow,JLPT2,Noun
3461,梅,うめ,plum blossom,JLPT2,Noun
3742,梅干,うめぼし,pickled plum,JLPT0,Noun
3760,じめじめ,じめじめ,feel damp; clammy,JLPT0,Adverb
5239,梅雨明け,つゆあけ,end of the rainy season,JLPT0,Verbal Noun
5770,梅雨入り,つゆいり,start of the rainy season,JLPT0,Verbal Noun
2563,解説,かいせつ,explanation; commentary,JLPT2,Verbal Noun
4198,読者,どくしゃ,reader; subscriber,JLPT0,Noun
5965,欄,らん,column; field,JLPT2,Noun
5710,栓抜き,せんぬき,bottle opener; corkscrew,JLPT0,Noun
2846,巣,す,nest; den,JLPT2,Noun
3166,囲碁,いご,"game of ""go""",JLPT0,Noun
3838,嘘つき,うそつき,liar,JLPT1,Noun
2307,考慮,こうりょ,consideration; deliberation,JLPT2,Verbal Noun
3223,癖,くせ,habit; mannerism,JLPT2,Noun
3232,下痢,げり,diarrhea,JLPT1,Verbal Noun
3012,越す,こす,go over; surmount,JLPT2,Verb
4802,峠,とうげ,mountain pass; ridge,JLPT2,Noun
2511,崩れる,くずれる,crumble; collapse,JLPT2,Verb
3539,崖,がけ,cliff,JLPT1,Noun
4710,ロープ,ロープ,rope,JLPT1,Noun
2589,幸い,さいわい,happiness; good fortune,JLPT2,Adjectival Noun
3815,嵐,あらし,storm,JLPT2,Noun
4489,たとえ,たとえ,even if; granting that,JLPT2,Adverb
3062,海峡,かいきょう,straits; channel,JLPT1,Noun
3842,噂,うわさ,gossip; rumor,JLPT2,Verbal Noun
4595,広まる,ひろまる,spread; be in general circulation,JLPT1,Verb
5085,広める,ひろめる,spread; extend,JLPT2,Verb
5977,わがまま,わがまま,selfishness; willfulness,JLPT2,Adjectival Noun
2674,田舎,いなか,country; countryside,JLPT3,Noun
2700,校舎,こうしゃ,school building,JLPT2,Noun
3351,歌声,うたごえ,singing voice,JLPT0,Noun
5084,のどか,のどか,tranquil; peaceful,JLPT1,Adjective
3402,小雨,こさめ,drizzle,JLPT0,Noun
3449,差す,さす,open (an umbrella),JLPT2,Verb
3513,柄,え,handle; grip,JLPT1,Noun
3194,お嬢さん,おじょうさん,young lady; someone's daughter,JLPT3,Noun
5825,婆さん,ばあさん,grandmother; old lady,JLPT0,Noun
3257,娯楽,ごらく,amusement; pastime,JLPT2,Noun
3700,裏門,うらもん,back gate,JLPT0,Noun
2628,生涯,しょうがい,for life; lifetime,JLPT1,Noun
5535,地,ち,ground; place,JLPT2,Noun
5246,白菜,はくさい,nappa cabbage,JLPT0,Noun
5752,漬け物,つけもの,pickle; pickled vegetable,JLPT0,Noun
5760,潰す,つぶす,crush; smash,JLPT2,Verb
5764,潰れる,つぶれる,crush,JLPT2,Verb
3065,汽車,きしゃ,train,JLPT3,Noun
2366,拡張,かくちょう,expansion; extension,JLPT2,Verbal Noun
2597,印刷,いんさつ,printing,JLPT2,Verbal Noun
5509,年賀,ねんが,New Year's card,JLPT1,Noun
2624,賭ける,かける,bet; stake,JLPT1,Verb
4444,連日,れんじつ,day after day; everyday,JLPT1,Noun
5808,賑わう,にぎわう,bustle; enliven,JLPT1,Verb
5353,ひねる,ひねる,twist; turn,JLPT0,Verb
5877,蛇,へび,snake; serpent,JLPT0,Noun
3231,蛍光灯,けいこうとう,fluorescent lamp,JLPT2,Noun
3045,合図,あいず,signal; sign,JLPT2,Verbal Noun
